ticket_id,created_date,resolved_date,channel,category,priority,agent,resolution_time_hours,satisfaction_score,status
TCK-05000,2025-03-20,2025-03-20 02:41:24.000000000,Email,Technical Issue,High,Agent_13,2.69,5.0,Resolved
TCK-00102,2025-03-20,2025-03-20 05:40:48.000000000,Social Media,Product Question,High,Agent_10,5.68,,Resolved
TCK-03546,2025-03-21,2025-03-21 07:40:48.000000000,Chat,Technical Issue,High,Agent_12,7.68,,Closed
TCK-03630,2025-03-21,2025-03-21 03:04:12.000000000,Phone,Product Question,Low,Agent_16,3.07,5.0,Reopened
TCK-00924,2025-03-21,2025-03-21 01:41:24.000000000,Email,Technical Issue,High,Agent_11,1.69,5.0,Resolved
TCK-02154,2025-03-21,2025-03-21 06:14:24.000000000,Email,Account Access,Medium,Agent_04,6.24,,Resolved
TCK-00863,2025-03-21,2025-03-21 02:42:36.000000000,Chat,Billing,Low,Agent_16,2.71,4.0,Resolved
TCK-02513,2025-03-21,2025-03-21 03:12:36.000000000,Email,Product Question,Low,Agent_20,3.21,,Resolved
TCK-02834,2025-03-21,2025-03-21 07:53:24.000000000,Phone,Product Question,Medium,Agent_03,7.89,3.0,Resolved
TCK-03829,2025-03-22,2025-03-22 03:14:24.000000000,Phone,Technical Issue,Urgent,Agent_17,3.24,4.0,Resolved
TCK-03404,2025-03-22,2025-03-22 02:09:00.000000000,Email,Technical Issue,Medium,Agent_01,2.15,4.0,Resolved
TCK-01315,2025-03-22,2025-03-22 01:52:48.000000000,Email,Technical Issue,Medium,Agent_16,1.88,,Resolved
TCK-04763,2025-03-22,2025-03-22 02:43:12.000000000,Email,Refund Request,Urgent,Agent_07,2.72,4.0,Resolved
TCK-03912,2025-03-22,2025-03-22 09:37:12.000000000,Email,Billing,Low,Agent_18,9.62,3.0,Resolved
TCK-02354,2025-03-22,2025-03-22 03:10:12.000000000,Phone,Technical Issue,Medium,Agent_06,3.17,5.0,Closed
TCK-02663,2025-03-22,2025-03-22 02:09:36.000000000,Email,Technical Issue,High,Agent_19,2.16,3.0,Resolved
TCK-04890,2025-03-22,2025-03-22 01:31:48.000000000,Email,Account Access,Medium,Unknown,1.53,,Closed
TCK-02318,2025-03-22,2025-03-22 03:41:24.000000000,Email,Technical Issue,Low,Agent_17,3.69,5.0,Resolved
TCK-03373,2025-03-23,2025-03-23 06:01:48.000000000,Phone,Complaint,Low,Agent_04,6.03,5.0,Resolved
TCK-01217,2025-03-23,2025-03-23 06:04:12.000000000,Email,Account Access,Medium,Agent_16,6.07,4.0,Resolved
TCK-03582,2025-03-23,2025-03-23 05:16:12.000000000,Email,Billing,Medium,Agent_02,5.27,4.0,Reopened
TCK-02259,2025-03-23,2025-03-23 01:18:36.000000000,Email,Product Question,High,Agent_01,1.31,5.0,Resolved
TCK-00323,2025-03-23,2025-03-23 07:36:36.000000000,Email,Billing,High,Agent_08,7.61,,Resolved
TCK-03842,2025-03-23,2025-03-23 10:42:36.000000000,Phone,Technical Issue,Low,Agent_01,10.71,3.0,Resolved
TCK-01799,2025-03-23,2025-03-23 06:44:24.000000000,Chat,Product Question,Medium,Agent_04,6.74,,Closed
TCK-03810,2025-03-23,2025-03-23 08:26:24.000000000,Email,Refund Request,Low,Agent_10,8.44,,Resolved
TCK-03141,2025-03-23,2025-03-23 00:52:12.000000000,Email,Billing,Urgent,Agent_20,0.87,,Closed
TCK-02201,2025-03-23,2025-03-23 02:33:00.000000000,Email,Product Question,High,Agent_04,2.55,4.0,Resolved
TCK-02707,2025-03-23,2025-03-23 04:40:48.000000000,Email,Product Question,Low,Agent_16,4.68,4.0,Resolved
TCK-03431,2025-03-23,2025-03-23 07:03:00.000000000,Email,Technical Issue,Medium,Agent_04,7.05,4.0,Resolved
TCK-02989,2025-03-23,2025-03-23 08:18:00.000000000,Chat,Billing,Low,Agent_14,8.3,,Resolved
TCK-03674,2025-03-23,2025-03-23 01:20:24.000000000,Phone,Account Access,High,Agent_05,1.34,,Resolved
TCK-04333,2025-03-24,2025-03-24 06:48:36.000000000,Phone,Technical Issue,Low,Agent_03,6.81,4.0,Resolved
TCK-04996,2025-03-24,2025-03-24 06:47:24.000000000,Phone,Product Question,Low,Agent_08,6.79,4.0,Resolved
TCK-02874,2025-03-24,2025-03-24 02:15:36.000000000,Phone,Account Access,Medium,Agent_09,2.26,3.0,Resolved
TCK-03157,2025-03-24,2025-03-24 00:41:24.000000000,Email,Technical Issue,High,Agent_18,0.69,4.0,Closed
TCK-03112,2025-03-24,2025-03-24 03:51:36.000000000,Email,Technical Issue,Medium,Agent_01,3.86,3.0,Resolved
TCK-02275,2025-03-24,2025-03-24 03:33:00.000000000,Email,Billing,Medium,Agent_05,3.55,4.0,Resolved
TCK-04221,2025-03-24,2025-03-24 05:20:24.000000000,Phone,Account Access,Medium,Agent_19,5.34,,Resolved
TCK-00038,2025-03-24,2025-03-24 07:16:12.000000000,Email,Technical Issue,Low,Agent_11,7.27,,Resolved
TCK-00936,2025-03-24,2025-03-24 04:02:24.000000000,Chat,Billing,Medium,Agent_06,4.04,3.0,Closed
TCK-04169,2025-03-24,2025-03-24 06:54:00.000000000,Phone,Account Access,Medium,Agent_16,6.9,3.0,Resolved
TCK-04927,2025-03-24,2025-03-24 06:01:12.000000000,Phone,Product Question,Low,Agent_11,6.02,3.0,Resolved
TCK-04115,2025-03-24,2025-03-24 04:06:00.000000000,Chat,Technical Issue,Medium,Agent_08,4.1,,Closed
TCK-03274,2025-03-24,2025-03-24 14:03:36.000000000,Email,Refund Request,Low,Agent_14,14.06,2.0,Resolved
TCK-03701,2025-03-24,2025-03-24 02:03:36.000000000,Email,Technical Issue,Low,Agent_06,2.06,4.0,Resolved
TCK-00527,2025-03-25,2025-03-25 01:54:00.000000000,Phone,Product Question,Medium,Agent_04,1.9,3.0,Resolved
TCK-00372,2025-03-25,2025-03-25 02:09:00.000000000,Social Media,Complaint,High,Agent_09,2.15,4.0,Resolved
TCK-03742,2025-03-25,2025-03-25 01:40:48.000000000,Email,Complaint,High,Agent_07,1.68,4.0,Closed
TCK-02928,2025-03-25,2025-03-25 05:33:36.000000000,Email,Billing,Medium,Agent_01,5.56,,Resolved
TCK-01472,2025-03-25,2025-03-25 09:00:36.000000000,Email,Billing,Low,Agent_07,9.01,3.0,Resolved
TCK-03771,2025-03-25,2025-03-25 03:48:00.000000000,Phone,Complaint,Low,Agent_05,3.8,4.0,Resolved
TCK-02896,2025-03-25,2025-03-25 06:36:00.000000000,Phone,Refund Request,Low,Agent_11,6.6,3.0,Resolved
TCK-01463,2025-03-25,2025-03-25 03:55:12.000000000,Phone,Account Access,High,Agent_15,3.92,3.0,Resolved
TCK-03296,2025-03-25,2025-03-25 02:50:24.000000000,Chat,Billing,High,Agent_10,2.84,4.0,Resolved
TCK-04990,2025-03-26,2025-03-26 02:42:00.000000000,Phone,Product Question,Low,Agent_01,2.7,4.0,Resolved
TCK-00446,2025-03-26,2025-03-26 07:26:24.000000000,Phone,Complaint,Medium,Agent_04,7.44,4.0,Closed
TCK-03662,2025-03-26,2025-03-26 04:09:00.000000000,Phone,Billing,Medium,Agent_05,4.15,5.0,Resolved
TCK-01072,2025-03-26,2025-03-26 03:50:24.000000000,Email,Billing,Medium,Agent_04,3.84,,Resolved
TCK-03871,2025-03-26,2025-03-26 01:01:48.000000000,Email,Technical Issue,High,Agent_09,1.03,,Closed
TCK-00286,2025-03-26,2025-03-26 05:57:00.000000000,Email,Product Question,Low,Agent_03,5.95,4.0,Resolved
TCK-00586,2025-03-26,2025-03-26 06:26:24.000000000,Phone,Billing,Medium,Agent_10,6.44,,Closed
TCK-01439,2025-03-26,2025-03-26 03:05:24.000000000,Email,Billing,High,Agent_18,3.09,3.0,Closed
TCK-01616,2025-03-26,2025-03-26 07:37:12.000000000,Email,Product Question,Medium,Agent_12,7.62,3.0,Resolved
TCK-03049,2025-03-26,2025-03-26 07:47:24.000000000,Email,Technical Issue,Medium,Agent_09,7.79,3.0,Resolved
TCK-01505,2025-03-26,2025-03-26 06:03:00.000000000,Chat,Product Question,Medium,Agent_03,6.05,,Resolved
TCK-03444,2025-03-26,2025-03-26 01:37:12.000000000,Email,Product Question,Urgent,Agent_17,1.62,5.0,Resolved
TCK-01777,2025-03-27,2025-03-27 09:28:12.000000000,Email,Billing,Low,Agent_18,9.47,,Resolved
TCK-02169,2025-03-27,2025-03-27 02:06:00.000000000,Chat,Billing,High,Agent_06,2.1,5.0,Resolved
TCK-00597,2025-03-27,2025-03-27 02:40:48.000000000,Email,Account Access,Medium,Agent_18,2.68,3.0,Closed
TCK-02135,2025-03-27,2025-03-27 12:37:12.000000000,Email,Complaint,Low,Agent_13,12.62,,Resolved
TCK-03395,2025-03-27,2025-03-27 03:06:00.000000000,Email,Refund Request,Urgent,Agent_16,3.1,,Resolved
TCK-02253,2025-03-27,2025-03-27 02:10:48.000000000,Email,Product Question,Medium,Agent_04,2.18,4.0,Resolved
TCK-01251,2025-03-27,2025-03-27 00:54:36.000000000,Chat,Billing,Urgent,Agent_06,0.91,4.0,Resolved
TCK-00108,2025-03-27,2025-03-27 05:10:48.000000000,Email,Complaint,Low,Agent_16,5.18,,Closed
TCK-04924,2025-03-27,2025-03-27 16:02:24.000000000,Email,Technical Issue,Medium,Agent_11,16.04,3.0,Resolved
TCK-01837,2025-03-27,2025-03-27 04:16:12.000000000,Social Media,Refund Request,Low,Agent_01,4.27,,Resolved
TCK-03170,2025-03-27,2025-03-27 01:42:00.000000000,Chat,Refund Request,Urgent,Agent_02,1.7,4.0,Resolved
TCK-01248,2025-03-27,2025-03-27 02:39:00.000000000,Email,Refund Request,Medium,Agent_02,2.65,5.0,Resolved
TCK-01346,2025-03-27,2025-03-27 01:16:12.000000000,Email,Technical Issue,Low,Agent_05,1.27,5.0,Resolved
TCK-04666,2025-03-27,2025-03-27 02:49:48.000000000,Email,Technical Issue,Medium,Agent_08,2.83,3.0,Resolved
TCK-02842,2025-03-28,2025-03-28 04:32:24.000000000,Email,Account Access,Medium,Agent_08,4.54,,Resolved
TCK-03070,2025-03-28,2025-03-28 02:44:24.000000000,Phone,Account Access,High,Agent_01,2.74,4.0,Resolved
TCK-04724,2025-03-28,2025-03-28 07:00:00.000000000,Chat,Complaint,Medium,Agent_07,7.0,4.0,Resolved
TCK-00287,2025-03-28,2025-03-28 01:28:12.000000000,Email,Product Question,High,Agent_14,1.47,3.0,Closed
TCK-03253,2025-03-28,2025-03-28 01:31:12.000000000,Email,Technical Issue,Medium,Agent_06,1.52,,Resolved
TCK-04794,2025-03-28,2025-03-28 01:52:12.000000000,Phone,Technical Issue,High,Agent_01,1.87,3.0,Resolved
TCK-01268,2025-03-28,2025-03-28 03:36:00.000000000,Email,Product Question,Low,Agent_07,3.6,4.0,Closed
TCK-00679,2025-03-28,2025-03-28 02:25:48.000000000,Email,Technical Issue,Low,Agent_18,2.43,4.0,Resolved
TCK-03215,2025-03-28,2025-03-28 02:49:48.000000000,Email,Technical Issue,High,Agent_20,2.83,,Closed
TCK-03588,2025-03-28,2025-03-28 06:20:24.000000000,Email,Technical Issue,Medium,Agent_13,6.34,3.0,Resolved
TCK-00470,2025-03-28,2025-03-28 04:49:48.000000000,Phone,Complaint,Low,Agent_09,4.83,,Resolved
TCK-01569,2025-03-28,2025-03-28 05:19:12.000000000,Email,Account Access,Medium,Agent_08,5.32,4.0,Closed
TCK-03332,2025-03-28,2025-03-28 08:06:36.000000000,Chat,Technical Issue,Low,Agent_14,8.11,,Resolved
TCK-00526,2025-03-28,2025-03-28 00:48:36.000000000,Social Media,Technical Issue,High,Agent_06,0.81,,Resolved
TCK-02601,2025-03-29,2025-03-29 04:25:12.000000000,Phone,Billing,Low,Agent_03,4.42,,Resolved
TCK-01007,2025-03-29,2025-03-29 02:55:48.000000000,Email,Complaint,Medium,Agent_19,2.93,3.0,Resolved
TCK-03044,2025-03-29,2025-03-29 05:26:24.000000000,Email,Billing,High,Agent_07,5.44,,Resolved
TCK-02627,2025-03-29,2025-03-29 01:34:47.999999999,Chat,Billing,Urgent,Agent_07,1.58,5.0,Resolved
TCK-01225,2025-03-29,2025-03-29 05:19:12.000000000,Email,Account Access,Medium,Agent_05,5.32,4.0,Resolved
TCK-02927,2025-03-29,2025-03-29 03:43:48.000000000,Chat,Complaint,Medium,Agent_02,3.73,4.0,Resolved
TCK-00149,2025-03-29,2025-03-29 04:04:48.000000000,Phone,Account Access,Medium,Agent_16,4.08,,Closed
TCK-00057,2025-03-29,2025-03-29 06:15:00.000000000,Phone,Complaint,Medium,Agent_11,6.25,,Closed
TCK-00344,2025-03-29,2025-03-29 05:21:00.000000000,Email,Technical Issue,Low,Agent_01,5.35,4.0,Closed
TCK-00792,2025-03-29,2025-03-29 04:33:36.000000000,Chat,Technical Issue,Medium,Agent_09,4.56,4.0,Closed
TCK-02142,2025-03-29,2025-03-29 04:18:00.000000000,Chat,Product Question,Medium,Agent_07,4.3,4.0,Closed
TCK-04200,2025-03-29,2025-03-29 02:48:36.000000000,Email,Refund Request,Medium,Agent_15,2.81,,Resolved
TCK-00814,2025-03-29,2025-03-29 03:24:00.000000000,Email,Account Access,Low,Agent_08,3.4,5.0,Resolved
TCK-00553,2025-03-29,2025-03-29 01:27:36.000000000,Chat,Technical Issue,Medium,Agent_05,1.46,5.0,Resolved
TCK-04567,2025-03-29,2025-03-29 03:30:00.000000000,Phone,Account Access,Medium,Agent_19,3.5,3.0,Resolved
TCK-03054,2025-03-29,2025-03-29 04:07:48.000000000,Chat,Technical Issue,High,Agent_12,4.13,4.0,Resolved
TCK-03033,2025-03-29,2025-03-29 05:06:36.000000000,Email,Refund Request,Medium,Unknown,5.11,3.0,Resolved
TCK-04160,2025-03-29,2025-03-29 11:02:24.000000000,Phone,Technical Issue,Medium,Agent_10,11.04,4.0,Resolved
TCK-01362,2025-03-30,2025-03-30 10:54:00.000000000,Chat,Refund Request,Low,Agent_17,10.9,3.0,Resolved
TCK-03928,2025-03-30,2025-03-30 06:54:36.000000000,Phone,Technical Issue,Low,Agent_18,6.91,,Resolved
TCK-01084,2025-03-30,2025-03-30 05:37:48.000000000,Email,Refund Request,Low,Agent_01,5.63,4.0,Resolved
TCK-01502,2025-03-30,2025-03-30 04:21:36.000000000,Email,Refund Request,Low,Agent_02,4.36,,Closed
TCK-03235,2025-03-30,2025-03-30 04:18:00.000000000,Email,Account Access,Medium,Agent_09,4.3,4.0,Resolved
TCK-03705,2025-03-30,2025-03-30 07:10:12.000000000,Phone,Billing,Medium,Agent_09,7.17,4.0,Resolved
TCK-01669,2025-03-30,2025-03-30 07:00:00.000000000,Email,Product Question,Medium,Agent_19,7.0,4.0,Resolved
TCK-01746,2025-03-30,2025-03-30 04:36:36.000000000,Phone,Product Question,Medium,Agent_05,4.61,4.0,Resolved
TCK-01466,2025-03-30,2025-03-30 11:01:12.000000000,Email,Product Question,Medium,Agent_11,11.02,4.0,Resolved
TCK-02213,2025-03-30,2025-03-30 10:10:48.000000000,Email,Refund Request,Low,Agent_10,10.18,,Resolved
TCK-01211,2025-03-30,2025-03-30 12:52:48.000000000,Chat,Technical Issue,Medium,Agent_14,12.88,3.0,Closed
TCK-04459,2025-03-31,2025-03-31 03:40:48.000000000,Chat,Technical Issue,High,Agent_18,3.68,4.0,Resolved
TCK-00817,2025-03-31,2025-03-31 02:24:00.000000000,Phone,Complaint,Low,Agent_02,2.4,5.0,Resolved
TCK-02122,2025-03-31,2025-03-31 03:35:24.000000000,Email,Billing,Medium,Agent_05,3.59,,Resolved
TCK-00079,2025-03-31,2025-03-31 04:53:24.000000000,Chat,Technical Issue,Medium,Agent_05,4.89,,Resolved
TCK-03838,2025-03-31,2025-03-31 08:52:12.000000000,Chat,Refund Request,Low,Agent_05,8.87,4.0,Resolved
TCK-02711,2025-03-31,2025-03-31 04:18:36.000000000,Chat,Account Access,Medium,Agent_07,4.31,,Closed
TCK-00275,2025-03-31,2025-03-31 00:58:48.000000000,Chat,Account Access,Low,Agent_10,0.98,,Resolved
TCK-03238,2025-03-31,2025-03-31 03:31:48.000000000,Phone,Technical Issue,Low,Agent_02,3.53,4.0,Resolved
TCK-01866,2025-03-31,2025-03-31 02:49:48.000000000,Chat,Account Access,Medium,Agent_13,2.83,3.0,Resolved
TCK-00973,2025-03-31,2025-03-31 01:11:24.000000000,Chat,Technical Issue,High,Agent_11,1.19,5.0,Closed
TCK-03442,2025-03-31,2025-03-31 05:42:36.000000000,Email,Billing,Medium,Agent_15,5.71,4.0,Resolved
TCK-03530,2025-03-31,2025-03-31 01:23:24.000000000,Phone,Technical Issue,High,Agent_05,1.39,,Resolved
TCK-01852,2025-03-31,2025-03-31 10:43:12.000000000,Email,Billing,Low,Agent_02,10.72,,Resolved
TCK-01771,2025-03-31,2025-03-31 02:07:12.000000000,Email,Technical Issue,High,Agent_11,2.12,5.0,Resolved
TCK-00791,2025-03-31,2025-03-31 12:27:36.000000000,Chat,Complaint,Medium,Agent_01,12.46,,Resolved
TCK-02447,2025-03-31,2025-03-31 02:38:24.000000000,Email,Technical Issue,High,Agent_06,2.64,5.0,Resolved
TCK-02647,2025-03-31,2025-03-31 02:05:24.000000000,Email,Complaint,Low,Agent_02,2.09,4.0,Closed
TCK-01067,2025-03-31,2025-03-31 05:53:24.000000000,Email,Billing,Medium,Agent_13,5.89,4.0,Closed
TCK-01414,2025-03-31,2025-03-31 00:45:00.000000000,Email,Refund Request,Medium,Agent_02,0.75,5.0,Resolved
TCK-00949,2025-03-31,2025-03-31 05:10:48.000000000,Email,Account Access,Low,Agent_19,5.18,,Resolved
TCK-03823,2025-04-01,2025-04-01 02:03:00.000000000,Chat,Technical Issue,Low,Agent_03,2.05,,Resolved
TCK-03555,2025-04-01,2025-04-01 07:49:48.000000000,Chat,Refund Request,Medium,Agent_03,7.83,3.0,Closed
TCK-01475,2025-04-01,2025-04-01 10:16:48.000000000,Email,Technical Issue,Medium,Agent_06,10.28,,Resolved
TCK-03293,2025-04-01,2025-04-01 06:04:48.000000000,Phone,Technical Issue,Low,Agent_03,6.08,4.0,Resolved
TCK-01864,2025-04-01,2025-04-01 07:30:00.000000000,Phone,Refund Request,Low,Agent_19,7.5,,Resolved
TCK-03021,2025-04-01,2025-04-01 03:26:24.000000000,Social Media,Refund Request,Medium,Agent_08,3.44,5.0,Closed
TCK-03346,2025-04-01,2025-04-01 03:09:36.000000000,Email,Technical Issue,Low,Agent_09,3.16,,Closed
TCK-04772,2025-04-01,2025-04-01 04:24:36.000000000,Email,Product Question,Low,Agent_20,4.41,3.0,Closed
TCK-02060,2025-04-01,2025-04-01 06:10:48.000000000,Email,Billing,Low,Agent_15,6.18,4.0,Closed
TCK-04039,2025-04-01,2025-04-01 07:22:12.000000000,Chat,Product Question,Low,Agent_08,7.37,3.0,Resolved
TCK-00468,2025-04-01,2025-04-01 06:34:11.999999999,Phone,Refund Request,Low,Agent_06,6.57,3.0,Resolved
TCK-04008,2025-04-01,2025-04-01 03:52:12.000000000,Email,Product Question,Low,Agent_10,3.87,3.0,Closed
TCK-01523,2025-04-01,2025-04-01 02:27:00.000000000,Email,Technical Issue,Medium,Agent_09,2.45,,Resolved
TCK-00885,2025-04-01,2025-04-01 01:49:48.000000000,Chat,Refund Request,Low,Agent_08,1.83,,Resolved
TCK-00528,2025-04-02,2025-04-02 05:13:48.000000000,Phone,Refund Request,Medium,Agent_20,5.23,3.0,Resolved
TCK-01373,2025-04-02,2025-04-02 01:16:48.000000000,Phone,Product Question,High,Agent_01,1.28,4.0,Resolved
TCK-03967,2025-04-02,2025-04-02 14:36:00.000000000,Email,Refund Request,Medium,Agent_14,14.6,,Resolved
TCK-00443,2025-04-02,2025-04-02 01:07:48.000000000,Email,Product Question,High,Agent_02,1.13,3.0,Resolved
TCK-04708,2025-04-02,2025-04-02 01:52:48.000000000,Email,Account Access,Medium,Agent_05,1.88,,Resolved
TCK-03391,2025-04-02,2025-04-02 03:16:48.000000000,Social Media,Product Question,High,Agent_02,3.28,4.0,Closed
TCK-02197,2025-04-02,2025-04-02 05:29:24.000000000,Email,Technical Issue,Medium,Agent_20,5.49,5.0,Resolved
TCK-02359,2025-04-02,2025-04-02 11:18:00.000000000,Email,Billing,Low,Agent_17,11.3,3.0,Resolved
TCK-00577,2025-04-02,2025-04-02 01:24:00.000000000,Email,Billing,Low,Agent_03,1.4,5.0,Closed
TCK-03678,2025-04-02,2025-04-02 05:21:00.000000000,Email,Billing,Low,Agent_16,5.35,4.0,Resolved
TCK-03663,2025-04-02,2025-04-02 07:21:36.000000000,Chat,Account Access,Medium,Agent_14,7.36,5.0,Resolved
TCK-01620,2025-04-03,2025-04-03 06:26:24.000000000,Chat,Billing,High,Agent_07,6.44,4.0,Resolved
TCK-03182,2025-04-03,2025-04-03 05:45:00.000000000,Email,Technical Issue,High,Agent_03,5.75,4.0,Resolved
TCK-00656,2025-04-03,2025-04-03 07:57:36.000000000,Email,Complaint,Low,Agent_02,7.96,3.0,Resolved
TCK-01522,2025-04-03,2025-04-03 02:43:12.000000000,Chat,Billing,High,Agent_03,2.72,4.0,Resolved
TCK-03351,2025-04-03,2025-04-03 01:32:24.000000000,Phone,Technical Issue,Low,Agent_05,1.54,5.0,Resolved
TCK-01267,2025-04-03,2025-04-03 04:16:12.000000000,Social Media,Account Access,Medium,Agent_14,4.27,,Resolved
TCK-00879,2025-04-03,2025-04-03 07:28:12.000000000,Phone,Refund Request,Medium,Agent_09,7.47,,Resolved
TCK-04987,2025-04-03,2025-04-03 05:57:36.000000000,Social Media,Product Question,Medium,Agent_15,5.96,,Resolved
TCK-04412,2025-04-03,2025-04-03 15:33:36.000000000,Phone,Account Access,Low,Agent_12,15.56,2.0,Resolved
TCK-03266,2025-04-03,2025-04-03 05:24:00.000000000,Phone,Complaint,Low,Agent_03,5.4,,Resolved
TCK-04448,2025-04-03,2025-04-03 00:53:24.000000000,Email,Technical Issue,Medium,Agent_05,0.89,5.0,Resolved
TCK-01812,2025-04-03,2025-04-03 00:59:24.000000000,Chat,Billing,Medium,Agent_02,0.99,4.0,Closed
TCK-01778,2025-04-03,2025-04-03 09:02:24.000000000,Phone,Refund Request,Medium,Agent_03,9.04,,Resolved
TCK-01902,2025-04-03,2025-04-04 00:16:48.000000000,Email,Billing,Medium,Agent_09,24.28,1.0,Resolved
TCK-04387,2025-04-04,2025-04-04 04:58:48.000000000,Phone,Account Access,Medium,Agent_06,4.98,4.0,Resolved
TCK-03753,2025-04-04,2025-04-04 03:21:36.000000000,Phone,Refund Request,Low,Agent_12,3.36,4.0,Resolved
TCK-04304,2025-04-04,2025-04-04 02:34:47.999999999,Email,Product Question,High,Agent_07,2.58,4.0,Resolved
TCK-01385,2025-04-04,2025-04-04 05:52:12.000000000,Email,Refund Request,Low,Agent_12,5.87,2.0,Closed
TCK-04318,2025-04-04,2025-04-04 03:34:11.999999999,Phone,Refund Request,Medium,Agent_13,3.57,4.0,Closed
TCK-00893,2025-04-04,2025-04-04 03:10:48.000000000,Phone,Account Access,Medium,Agent_17,3.18,5.0,Resolved
TCK-00306,2025-04-04,2025-04-04 02:16:12.000000000,Phone,Technical Issue,High,Agent_08,2.27,,Closed
TCK-02086,2025-04-04,2025-04-04 02:49:12.000000000,Email,Refund Request,High,Agent_07,2.82,4.0,Resolved
TCK-03279,2025-04-04,2025-04-04 08:42:00.000000000,Phone,Refund Request,Low,Agent_03,8.7,3.0,Resolved
TCK-02306,2025-04-04,2025-04-04 02:55:48.000000000,Email,Billing,High,Agent_06,2.93,5.0,Closed
TCK-02568,2025-04-04,2025-04-04 01:36:00.000000000,Email,Complaint,High,Agent_08,1.6,5.0,Closed
TCK-04195,2025-04-05,2025-04-05 03:31:12.000000000,Phone,Complaint,Low,Agent_04,3.52,4.0,Resolved
TCK-01764,2025-04-05,2025-04-05 03:15:36.000000000,Email,Billing,Medium,Agent_09,3.26,,Resolved
TCK-02039,2025-04-05,2025-04-05 08:27:00.000000000,Email,Account Access,Low,Agent_01,8.45,2.0,Closed
TCK-02378,2025-04-05,2025-04-05 13:58:12.000000000,Phone,Product Question,Low,Agent_18,13.97,,Resolved
TCK-04358,2025-04-05,2025-04-05 05:54:36.000000000,Email,Billing,Low,Agent_02,5.91,4.0,Resolved
TCK-04754,2025-04-05,2025-04-05 04:34:11.999999999,Email,Billing,Medium,Agent_14,4.57,4.0,Closed
TCK-04098,2025-04-05,2025-04-05 03:40:48.000000000,Chat,Billing,High,Agent_20,3.68,,Closed
TCK-02381,2025-04-05,2025-04-05 07:16:12.000000000,Phone,Technical Issue,High,Unknown,7.27,,Resolved
TCK-01139,2025-04-05,2025-04-05 03:18:00.000000000,Chat,Account Access,Medium,Agent_16,3.3,5.0,Resolved
TCK-02148,2025-04-05,2025-04-05 02:06:00.000000000,Email,Refund Request,High,Agent_05,2.1,4.0,Resolved
TCK-04367,2025-04-05,2025-04-05 05:28:48.000000000,Email,Refund Request,Medium,Agent_11,5.48,4.0,Resolved
TCK-04347,2025-04-05,2025-04-05 06:07:48.000000000,Phone,Technical Issue,Medium,Unknown,6.13,,Resolved
TCK-03934,2025-04-05,2025-04-05 06:19:12.000000000,Email,Billing,Medium,Agent_14,6.32,3.0,Closed
TCK-03428,2025-04-05,2025-04-05 06:00:36.000000000,Phone,Complaint,Low,Agent_18,6.01,,Resolved
TCK-02855,2025-04-06,2025-04-06 06:50:24.000000000,Phone,Product Question,Medium,Agent_12,6.84,4.0,Resolved
TCK-04819,2025-04-06,2025-04-06 08:06:00.000000000,Email,Product Question,Medium,Agent_20,8.1,3.0,Resolved
TCK-00340,2025-04-06,2025-04-06 02:29:24.000000000,Phone,Product Question,Medium,Agent_06,2.49,5.0,Resolved
TCK-04610,2025-04-06,2025-04-06 03:01:12.000000000,Email,Complaint,Low,Agent_06,3.02,3.0,Resolved
TCK-00171,2025-04-06,2025-04-06 04:56:24.000000000,Chat,Billing,Low,Agent_11,4.94,,Closed
TCK-04365,2025-04-06,2025-04-06 10:44:24.000000000,Chat,Technical Issue,Medium,Agent_14,10.74,3.0,Resolved
TCK-03526,2025-04-06,2025-04-06 03:51:00.000000000,Email,Complaint,Medium,Agent_16,3.85,2.0,Resolved
